time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2020-12-28T09:51:29Z,665,0,0,0,0,0,4406426,2401,1259409,624,0,0,0,0,0,3165,1,0,0,0,0,0,0,132,9,0,13,1,76,251,80,0,0,0,0, ,0,0,0,0,0,0,3051,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,81,186,1752,186,0,186,0,0,3,186,0,0,81,1,47104,23,3550,20,0,0,118784,58,29625,166,0,0,0,0,0,0,6,20,54291704,2,0,0,0,0,0,0,746,0,0,0,1,0,1,0,64,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2943,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:00:39Z,161,0,0,0,0,0,4148846,2401,1002849,108,0,0,0,0,0,1776,108,0,0,0,0,0,863,109,9,0,8,4,111,913,8,0,0,0,0, ,0,0,0,0,0,0,610,2,0,0,5754505,21,5646371,1,92,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1609149638941,3145728,0,0,0,197,1,28,1,5,1,0,0,3,2,0,0,197,1,233472,90,109976,1,0,103,8804599,1195,0,0,0,0,0,0,0,0,3,21,18156112,2,0,0,0,0,0,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:01:14Z,161,0,0,0,0,0,3185178,2401,39073,216,0,0,0,0,0,338,6,0,0,0,0,0,153,7,6,0,7,1,11,184,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5771122,22,5767366,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609149673879,3145728,0,0,0,24,1,17,1,5,1,0,0,3,2,0,0,24,1,26624,10,5610,1,0,0,6585344,796,0,0,0,0,0,0,0,0,2,15,34889728,10,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:04:46Z,161,0,0,0,0,0,3319390,2401,173345,156,0,0,0,0,0,555,20,0,0,0,0,0,261,20,8,0,8,2,24,297,8,0,0,0,0, ,0,0,0,0,0,0,81,1,0,0,5831238,23,5814155,1,12,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1609149884787,3145728,0,0,0,48,1,13,1,5,1,0,0,3,2,0,0,48,1,40960,14,17197,1,0,14,6259442,778,0,0,0,0,0,0,0,0,2,15,15264520,2,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:05:46Z,665,0,0,0,0,0,3390746,2401,243729,624,0,0,0,0,0,143,11,0,0,0,0,0,0,30,9,0,14,2,32,185,91,0,0,0,0, ,0,0,0,0,0,0,18,1,0,0,5831238,23,5814155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609149884787,3145728,0,0,0,355,54,322,54,2,54,0,0,3,54,0,0,355,1,45056,22,2772,2,0,129,1229363,464,8832,52,0,0,0,0,0,0,2,14,41784232,1,0,0,0,0,0,0,530,0,0,0,0,0,1,0,81,0,6,0,162,0,0,0,0,0,0,0,0,0,0,18,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:26:10Z,161,0,0,0,0,0,3228842,2401,82657,296,0,0,0,0,0,335,11,0,0,0,0,0,152,11,8,0,8,1,17,185,8,0,0,0,0, ,0,0,0,0,0,0,9,1,0,0,5857720,24,5843806,1,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1609151169635,3145728,0,0,0,34,1,29,1,5,1,0,0,3,2,0,0,34,1,28672,11,14028,1,0,5,6116165,747,0,0,0,0,0,0,0,0,2,31,15370944,2,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:27:10Z,1130,0,0,0,0,0,3279539,2401,132057,624,0,0,0,0,0,122,8,0,0,0,0,0,0,19,9,0,14,1,23,215,107,0,0,0,0, ,0,0,0,0,0,0,4,1,0,0,5857720,24,5843806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609151169635,3145728,0,0,0,387,56,323,56,2,56,0,0,3,56,0,0,387,1,36864,18,3350,2,0,137,1335993,508,7423,54,0,0,0,0,0,0,1,7,25856704,2,0,0,0,0,0,0,629,0,0,0,0,0,0,0,99,0,6,0,196,0,0,0,0,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:28:10Z,1130,0,0,0,0,0,3279539,2401,132057,624,0,0,0,0,0,8,0,0,0,0,0,0,0,19,9,0,14,1,23,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5857720,24,5843806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609151169635,3145728,0,0,0,0,4,39,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,25856704,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:29:10Z,1130,0,0,0,0,0,3279539,2401,132057,624,0,0,0,0,0,8,0,0,0,0,0,0,0,19,9,0,14,1,23,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5857720,24,5843806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609151169635,3145728,0,0,0,0,4,35,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,26905280,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:30:45Z,161,0,0,0,0,0,3185854,2401,39809,156,0,0,0,0,0,370,6,0,0,0,0,0,170,7,6,0,7,1,11,200,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5874979,25,5871169,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609151444415,3145728,0,0,0,23,1,22,1,5,1,0,0,3,2,0,0,23,1,16384,8,5664,1,0,0,6114304,737,0,0,0,0,0,0,0,0,2,15,36094136,2,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:32:48Z,161,0,0,0,0,0,3187110,2401,41065,156,0,0,0,0,0,348,8,0,0,0,0,0,161,8,6,0,9,1,12,188,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5890790,26,5887483,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1609151567207,3145728,0,0,0,27,1,17,1,5,1,0,0,3,2,0,0,27,1,28672,11,3421,1,0,0,6030336,728,0,0,0,0,0,0,0,0,2,17,15183376,2,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:33:48Z,665,0,0,0,0,0,3239906,2401,92889,624,0,0,0,0,0,122,8,0,0,0,0,0,0,16,8,0,15,1,19,208,105,0,0,0,0, ,0,0,0,0,0,0,4,1,0,0,5890790,26,5887483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609151567207,3145728,0,0,0,395,54,337,54,2,54,0,0,3,54,0,0,395,1,36864,18,3282,2,0,142,1372776,521,7555,52,0,0,0,0,0,0,1,6,25669136,2,0,0,0,0,0,0,621,0,0,0,0,0,0,0,96,0,6,0,192,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:41:07Z,161,0,0,0,0,0,3184838,2401,38793,156,0,0,0,0,0,345,6,0,0,0,0,0,157,7,6,0,8,1,11,187,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5907161,27,5903766,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609152066930,3145728,0,0,0,24,1,25,1,5,1,0,0,3,2,0,0,24,1,28672,11,5260,1,0,0,6033408,726,0,0,0,0,0,0,0,0,2,13,34966088,2,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:47:25Z,161,0,0,0,0,0,3179707,2058,33602,216,0,0,0,0,0,355,6,0,0,0,0,0,164,6,6,0,7,1,11,192,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5923851,28,5918758,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609152445204,3145728,0,0,0,23,1,13,1,5,1,0,0,3,2,0,0,23,1,16384,8,5207,1,0,0,6062080,730,0,0,0,0,0,0,0,0,2,12,34855424,1,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:48:25Z,665,0,0,0,0,0,3802618,2401,655601,624,0,0,0,0,0,6052,69,0,0,0,0,0,0,74,9,0,15,1,67,715,187,0,0,0,0, ,0,0,0,0,0,0,5842,2,0,0,5923851,28,5918758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609152445204,3145728,0,0,0,596,177,1335,177,2,177,0,0,3,177,0,0,596,1,241664,118,6085,33,0,201,1828175,681,17977,144,0,0,0,0,0,0,17,101,27786248,3,0,0,0,0,0,0,1944,0,0,0,1,0,1,0,128,0,6,0,194,0,0,0,0,0,0,0,0,0,0,5781,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:49:57Z,161,0,0,0,0,0,3507246,2401,361201,156,0,0,0,0,0,900,38,0,0,0,0,0,432,39,9,0,8,1,44,467,8,0,0,0,0, ,0,0,0,0,0,0,90,2,0,0,5995949,29,5963498,1,33,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1609152596004,3145728,0,0,0,87,1,16,1,5,1,0,0,3,2,0,0,87,1,90112,35,34317,1,0,33,6503375,829,0,0,0,0,0,0,0,0,2,28,37208296,31,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:52:55Z,161,0,0,0,0,0,3187502,2401,41505,108,0,0,0,0,0,351,7,0,0,0,0,0,162,8,6,0,8,1,12,189,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6013965,30,6011639,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609152774644,3145728,0,0,0,25,1,13,1,5,1,0,0,3,2,0,0,25,1,26624,10,4204,1,0,0,6344704,764,0,0,0,0,0,0,0,0,2,15,33809040,10,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:56:01Z,161,0,0,0,0,0,3184946,2401,38793,264,0,0,0,0,0,355,7,0,0,0,0,0,164,7,6,0,8,1,11,193,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6032002,31,6027092,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609152960926,3145728,0,0,0,26,1,15,1,5,1,0,0,3,2,0,0,26,1,28672,11,5024,1,0,0,6166528,742,0,0,0,0,0,0,0,0,2,17,35988568,9,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:57:50Z,161,0,0,0,0,0,3182706,2401,36521,296,0,0,0,0,0,377,6,0,0,0,0,0,173,6,6,0,7,1,10,204,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6050280,32,6045449,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609153069752,3145728,0,0,0,22,1,15,1,5,1,0,0,3,2,0,0,22,1,18432,9,4945,1,0,0,6236160,748,0,0,0,0,0,0,0,0,2,14,34922576,5,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T10:58:50Z,665,0,0,0,0,0,4031786,2401,884769,624,0,0,0,0,0,7209,94,0,0,0,0,0,0,101,9,0,16,1,89,849,227,0,0,0,0, ,0,0,0,0,0,0,6969,2,0,0,6050280,32,6045449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609153069752,3145728,0,0,0,690,265,1991,265,2,265,0,0,3,265,0,0,690,1,356352,174,28482,58,0,225,2004545,743,22508,207,0,0,0,0,0,0,21,118,23829480,3,0,0,0,0,0,0,2145,0,0,0,1,0,1,0,135,0,6,0,180,0,0,0,0,0,0,0,0,0,0,6846,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:00:02Z,161,0,0,0,0,0,3726182,2401,580185,108,0,0,0,0,0,985,62,0,0,0,0,0,475,63,9,0,8,2,67,511,8,0,0,0,0, ,0,0,0,0,0,0,177,2,0,0,6183844,33,6114309,1,50,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1609153201178,3145728,0,0,0,130,1,13,1,5,1,0,0,3,2,0,0,130,1,137216,58,71413,1,0,57,6950280,909,0,0,0,0,0,0,0,0,3,22,16566400,9,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:01:30Z,161,0,0,0,0,0,3187454,2401,41377,188,0,0,0,0,0,349,7,0,0,0,0,0,160,8,6,0,8,1,12,189,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6201887,34,6198346,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609153289592,3145728,0,0,0,24,1,12,1,5,1,0,0,3,2,0,0,24,1,26624,10,5431,1,0,0,6789120,815,0,0,0,0,0,0,0,0,2,13,34911880,4,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:21:31Z,161,0,0,0,0,0,3182510,2401,36217,404,0,0,0,0,0,397,7,0,0,0,0,0,185,7,6,0,8,1,12,212,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6221474,35,6217284,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609154490423,3145728,0,0,0,25,1,15,1,5,1,0,0,3,2,0,0,25,1,28672,10,4304,1,0,0,6400000,768,0,0,0,0,0,0,0,0,2,18,36002168,2,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:22:35Z,161,0,0,0,0,0,3182674,2401,36521,264,0,0,0,0,0,333,6,0,0,0,0,0,151,6,6,0,7,1,10,182,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6238708,36,6233879,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609154554432,3145728,0,0,0,23,1,15,1,5,1,0,0,3,2,0,0,22,1,18432,9,4943,1,0,0,6422528,769,0,0,0,0,0,0,0,0,2,15,36087320,12,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:24:25Z,161,0,0,0,0,0,3848942,2401,702865,188,0,0,0,0,0,819,77,0,0,0,0,0,393,78,9,0,8,1,83,427,8,0,0,0,0, ,0,0,0,0,0,0,226,2,0,0,6359017,37,6294440,1,69,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1609154664916,3145728,0,0,0,155,1,14,1,5,1,0,0,3,2,0,0,155,1,143360,61,66467,1,0,73,7174869,959,0,0,0,0,0,0,0,0,3,21,16640056,3,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:25:14Z,161,0,0,0,0,0,3182518,2401,36521,108,0,0,0,0,0,279,6,0,0,0,0,0,125,6,6,0,7,1,10,155,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6373894,38,6369390,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609154712399,3145728,0,0,0,24,1,18,1,5,1,0,0,3,2,0,0,24,1,26624,10,4618,1,0,0,6898688,826,0,0,0,0,0,0,0,0,2,19,34977984,12,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:31:14Z,161,0,0,0,0,0,3181947,2058,36058,0,0,0,0,0,0,346,6,0,0,0,0,0,162,7,6,0,7,1,12,183,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6389787,39,6388558,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609155073458,3145728,0,0,0,22,1,17,1,4,1,0,0,3,2,0,0,22,0,24576,9,3131,1,0,0,6568960,784,0,0,0,0,0,0,0,0,2,21,33826424,9,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T11:32:24Z,161,0,0,0,0,0,3184838,2401,38793,156,0,0,0,0,0,340,7,0,0,0,0,0,157,7,6,0,8,1,11,185,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6408861,40,6403009,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609155143482,3145728,0,0,0,175,1,12,1,5,1,0,0,3,2,0,0,175,1,36864,15,5966,1,0,27,6960881,955,0,0,0,0,0,0,0,0,2,18,36063392,7,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:40:18Z,161,0,0,0,0,0,3182674,2401,36521,264,0,0,0,0,0,368,6,0,0,0,0,0,170,6,6,0,7,1,10,199,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6427394,41,6422359,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609162817169,3145728,0,0,0,23,1,296,1,5,1,0,0,3,2,0,0,23,1,18432,9,5149,1,0,0,6616064,790,0,0,0,0,0,0,0,0,2,15,15307720,6,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:41:02Z,161,0,0,0,0,0,3185594,2401,39409,296,0,0,0,0,0,427,7,0,0,0,0,0,200,8,6,0,8,1,13,226,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,6449155,42,6446107,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609162861104,3145728,0,0,0,25,1,43,1,5,1,0,0,3,2,0,0,25,1,30720,12,4950,1,0,0,6626304,791,0,0,0,0,0,0,0,0,2,21,15042824,13,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
